id;scene;timestamp;x;y;z;rx;ry;rz
2;4;1773010119937;0.2564033;1.064708;-13.30929;354.1462;353.9419;356.5789
2;4;1773010119992;0.256239;1.064669;-13.30925;354.1053;353.939;356.5903
2;4;1773010120047;0.2562116;1.064757;-13.30928;354.0919;353.9733;356.5862
2;4;1773010120103;0.2561621;1.064771;-13.30928;354.0837;354.0185;356.6237
2;4;1773010120159;0.2564103;1.064895;-13.30921;354.0232;354.1596;356.6025
2;4;1773010120214;0.2567312;1.064902;-13.3092;354.0323;354.2817;356.5775
2;4;1773010120269;0.2570028;1.064885;-13.30915;354.0332;354.3751;356.5508
2;4;1773010120325;0.257251;1.064977;-13.30923;354.0306;354.4323;356.5075
2;4;1773010120380;0.2573954;1.065037;-13.30916;353.9605;354.4106;356.5135
2;4;1773010120436;0.2573704;1.065122;-13.30916;353.9863;354.3678;356.4485
2;4;1773010120492;0.2573682;1.065096;-13.3092;353.9722;354.3333;356.501
2;4;1773010120547;0.2573486;1.065213;-13.30922;353.9308;354.353;356.5071
2;4;1773010120603;0.2573145;1.065277;-13.30923;353.9198;354.3808;356.513
2;4;1773010120658;0.2572775;1.06523;-13.30924;353.9269;354.4172;356.5074
2;4;1773010120770;0.2572758;1.065202;-13.3092;353.9147;354.4323;356.487
2;4;1773010120826;0.2571705;1.065156;-13.30915;353.949;354.4604;356.4752
2;4;1773010120880;0.2571119;1.065182;-13.30909;353.9709;354.4638;356.4723
2;4;1773010120937;0.2570896;1.06519;-13.30909;353.9727;354.5058;356.4686
2;4;1773010120992;0.2573036;1.065225;-13.30917;353.9607;354.5348;356.498
2;4;1773010121047;0.2572702;1.065239;-13.30916;353.9143;354.5527;356.4771
2;4;1773010121103;0.2571804;1.065375;-13.30925;353.8648;354.5319;356.4985
2;4;1773010121158;0.2571799;1.065416;-13.30925;353.8275;354.5388;356.4983
2;4;1773010121214;0.2572288;1.065425;-13.30915;353.8098;354.5704;356.4964
2;4;1773010121269;0.257214;1.065461;-13.30906;353.8617;354.5851;356.4802
2;4;1773010121324;0.2572391;1.065375;-13.30902;353.9126;354.585;356.5139
2;4;1773010121380;0.2573855;1.065386;-13.30902;353.8881;354.6217;356.4726
2;4;1773010121437;0.2575701;1.065434;-13.30882;353.8546;354.6535;356.4526
2;4;1773010121491;0.2576985;1.065406;-13.30887;353.8622;354.6966;356.4528
2;4;1773010121547;0.2577097;1.065481;-13.30886;353.8297;354.7147;356.4598
2;4;1773010121602;0.2577011;1.065464;-13.30886;353.8248;354.7075;356.4608
2;4;1773010121659;0.2577432;1.065389;-13.30885;353.8265;354.7163;356.4492
2;4;1773010121771;0.257721;1.065354;-13.30889;353.8317;354.7163;356.4567
2;4;1773010121826;0.2573876;1.065344;-13.30877;353.8242;354.6776;356.5042
2;4;1773010121881;0.2572424;1.065351;-13.30872;353.8228;354.6525;356.5091
2;4;1773010121937;0.257211;1.065342;-13.30871;353.8281;354.6573;356.5315
2;4;1773010121991;0.2572942;1.065343;-13.30865;353.8184;354.7019;356.5493
2;4;1773010122047;0.2575943;1.065514;-13.3087;353.683;354.9103;356.5746
2;4;1773010122102;0.2586167;1.06587;-13.30862;353.4648;355.6522;356.6019
2;4;1773010122159;0.260612;1.067636;-13.30832;352.6352;356.7208;356.8139
2;4;1773010122213;0.2620544;1.068953;-13.30866;351.5975;357.6219;356.8057
2;4;1773010122269;0.263038;1.069631;-13.30953;350.8996;358.2581;356.7044
2;4;1773010122326;0.2635067;1.070059;-13.31041;350.7576;358.2643;356.5894
2;4;1773010122381;0.2640095;1.070429;-13.31132;350.6604;358.2224;356.4652
2;4;1773010122436;0.2639165;1.070303;-13.31161;350.744;358.0651;356.3394
2;4;1773010122492;0.2640213;1.070386;-13.31142;350.7028;357.9824;356.3775
2;4;1773010122547;0.2640707;1.070231;-13.31098;350.824;358.0434;356.3831
2;4;1773010122603;0.264073;1.069901;-13.31078;350.9687;358.1238;356.3601
2;4;1773010122658;0.2639069;1.069872;-13.31057;350.9527;358.1954;356.3597
2;4;1773010122784;0.2637013;1.069873;-13.31099;350.9205;358.1386;356.392
2;4;1773010122840;0.2634647;1.069944;-13.3111;350.7974;358.1472;356.4187
2;4;1773010122895;0.2636268;1.069854;-13.3112;350.8458;358.1841;356.4075
2;4;1773010122950;0.2637453;1.069826;-13.31115;350.8332;358.1538;356.4201
2;4;1773010123005;0.2637753;1.06983;-13.31108;350.9014;358.1215;356.3143
2;4;1773010123061;0.2638391;1.069746;-13.31101;350.9238;358.0815;356.3468
2;4;1773010123117;0.2640856;1.069756;-13.3109;350.9521;358.1137;356.3019
2;4;1773010123173;0.2641308;1.069758;-13.31091;350.9342;358.1804;356.278
2;4;1773010123228;0.2642266;1.069686;-13.31095;350.96;358.2184;356.2531
2;4;1773010123284;0.2641933;1.069656;-13.3109;350.9782;358.2042;356.2422
2;4;1773010123340;0.26408;1.069607;-13.31084;350.9976;358.1747;356.2357
2;4;1773010123395;0.2640732;1.069555;-13.31095;351.0549;358.1266;356.2476
2;4;1773010123450;0.2639219;1.069548;-13.3109;351.0795;358.0668;356.2303
2;4;1773010123506;0.2638307;1.069474;-13.31117;351.0731;358.0326;356.21
2;4;1773010123562;0.2638256;1.069531;-13.31137;351.0364;358.038;356.2114
2;4;1773010123617;0.2638444;1.069607;-13.31158;350.9982;358.0734;356.2204
2;4;1773010123674;0.2639489;1.069714;-13.31173;350.946;358.1223;356.2262
2;4;1773010123785;0.2640537;1.069704;-13.31159;350.9883;358.1005;356.1998
2;4;1773010123839;0.2640914;1.069648;-13.3115;351.0048;358.1096;356.1894
2;4;1773010123896;0.2641328;1.069504;-13.31152;351.0859;358.1326;356.1887
2;4;1773010123951;0.2641319;1.069376;-13.3115;351.1357;358.1271;356.1386
2;4;1773010124007;0.2641175;1.0694;-13.31144;351.1366;358.0906;356.095
2;4;1773010124061;0.2642697;1.069355;-13.31141;351.1332;358.1049;356.0734
2;4;1773010124118;0.2642422;1.069345;-13.3115;351.1236;358.1226;356.1227
2;4;1773010124173;0.2642898;1.069355;-13.31141;351.1246;358.1876;356.0656
2;4;1773010124229;0.2643338;1.069331;-13.31135;351.1367;358.1934;356.0818
2;4;1773010124285;0.2642817;1.069342;-13.31129;351.159;358.1623;356.0623
2;4;1773010124340;0.2642322;1.069348;-13.31129;351.19;358.1189;356.07
2;4;1773010124395;0.2641096;1.069372;-13.31125;351.1633;358.1342;356.0716
2;4;1773010124450;0.2641058;1.069497;-13.31123;351.1703;358.1292;356.1112
2;4;1773010124505;0.2640558;1.06949;-13.31122;351.2116;358.1117;356.1372
2;4;1773010124561;0.2640871;1.069539;-13.31129;351.2297;358.1087;356.1127
2;4;1773010124618;0.2640809;1.069604;-13.31131;351.1933;358.105;356.1594
2;4;1773010124673;0.2640953;1.069661;-13.3113;351.2181;358.1154;356.122
2;4;1773010124798;0.2641208;1.069668;-13.31127;351.199;358.0962;356.1612
2;4;1773010124854;0.2639863;1.0697;-13.31123;351.2009;358.0714;356.1759
2;4;1773010124909;0.263994;1.069604;-13.31113;351.2087;358.0744;356.2383
2;4;1773010124964;0.2639792;1.069569;-13.31093;351.2469;358.0386;356.1958
2;4;1773010125021;0.2638997;1.069475;-13.31085;351.2934;358.0073;356.2093
2;4;1773010125074;0.2638771;1.069428;-13.31081;351.3113;357.9816;356.1999
2;4;1773010125131;0.2638513;1.069428;-13.31091;351.2971;357.9626;356.2178
2;4;1773010125187;0.2637075;1.069454;-13.31108;351.2722;357.9101;356.2153
2;4;1773010125242;0.2635061;1.069493;-13.31118;351.2331;357.7941;356.2355
2;4;1773010125297;0.2632565;1.069498;-13.31128;351.2352;357.6826;356.267
2;4;1773010125353;0.2630961;1.069423;-13.31135;351.2471;357.6173;356.2889
2;4;1773010125410;0.2631404;1.069408;-13.31134;351.24;357.6507;356.3007
2;4;1773010125464;0.2633814;1.069572;-13.31114;351.2458;357.856;356.2458
2;4;1773010125519;0.2639124;1.069541;-13.31117;351.231;358.2352;356.3006
2;4;1773010125575;0.2649288;1.069567;-13.31101;351.2206;358.8226;356.1916
2;4;1773010125631;0.26677;1.069562;-13.31092;351.2144;359.8663;356.1984
2;4;1773010125687;0.2684816;1.069673;-13.3108;351.1559;0.8406649;356.1764
2;4;1773010125814;0.2695032;1.069807;-13.31096;351.0048;1.527189;356.1536
2;4;1773010125866;0.2716512;1.06989;-13.31141;350.9604;2.497735;355.9942
2;4;1773010125922;0.271748;1.069996;-13.31166;350.8994;2.407823;355.8799
2;4;1773010125978;0.2716021;1.070163;-13.31166;350.8052;2.243259;355.8072
2;4;1773010126034;0.2716235;1.070161;-13.31169;350.776;2.234651;355.8055
2;4;1773010126090;0.271755;1.070091;-13.31169;350.773;2.249408;355.8134
2;4;1773010126145;0.2718861;1.069953;-13.31168;350.8312;2.335231;355.8102
2;4;1773010126201;0.2719573;1.069937;-13.31149;350.8649;2.374366;355.796
2;4;1773010126256;0.2718745;1.069933;-13.31143;350.8375;2.360244;355.7906
2;4;1773010126311;0.2718185;1.069964;-13.31141;350.8804;2.343464;355.7214
2;4;1773010126367;0.2716566;1.069819;-13.31143;350.9129;2.283308;355.7785
2;4;1773010126423;0.2716502;1.06988;-13.31143;350.8702;2.247583;355.7519
2;4;1773010126479;0.2716526;1.069885;-13.3115;350.8399;2.218308;355.7515
2;4;1773010126534;0.2716964;1.069781;-13.31162;350.9009;2.240203;355.7195
2;4;1773010126588;0.2717355;1.069737;-13.31145;350.8939;2.244684;355.676
2;4;1773010126645;0.2718398;1.069647;-13.3115;350.9465;2.249259;355.6484
2;4;1773010126700;0.2718788;1.069484;-13.31142;351.0138;2.251167;355.6712
2;4;1773010126814;0.2717148;1.069355;-13.31147;351.0367;2.23398;355.6775
2;4;1773010126867;0.2713265;1.069075;-13.3115;351.0953;2.137273;355.7319
2;4;1773010126923;0.2710529;1.069142;-13.31157;351.1096;2.068143;355.7522
2;4;1773010126978;0.2709275;1.069064;-13.31156;351.1052;2.033295;355.7819
2;4;1773010127034;0.2711087;1.069162;-13.31162;351.1172;2.040403;355.771
2;4;1773010127090;0.2712284;1.069219;-13.31165;351.1122;2.076185;355.7365
2;4;1773010127145;0.2713189;1.069231;-13.31165;351.1247;2.091836;355.7338
2;4;1773010127200;0.2714374;1.069299;-13.3116;351.1484;2.082474;355.7316
2;4;1773010127257;0.2715641;1.0694;-13.31161;351.122;2.04802;355.7023
